conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,alpha_error,ccc,alpha_ccc,subject
74.5229164354978,19.13412069974651,5.02776528301436,18.832100127232515,323.5162613203402,338.76240781836395,347.978746883545,6.784236155418063e-41,6.840173644519765e-10,0.056561595292335766,0.15036331840627318,0.0,0.0,0.0,0.20925570893156556,-6639.320496469814,13290.640992939629,13321.483711198238,2173.350931756402,SR_Q_D_E_alphaCCC_WOB,0.7331900824285477,0.9825416632754386,0.6220215535473393,1.0,0.3778760294096061,0.7750548058176037,sub01
73.79382090937938,-5.677140521321403,-5.128618148813199,79.8414216335853,357.16449647984484,345.61018181492165,334.67044853303105,1.6102317240611783e-36,0.10670518996668282,0.08875359219439688,3.0629410186773132e-06,0.0,0.0,0.0,0.16021397750734911,-6849.763315912336,13711.526631824672,13742.402538630959,2857.356552768804,SR_Q_D_E_alphaCCC_WOB,1.0,0.08998961748431134,0.9252473585010554,0.22117153347239013,0.3952934624365294,0.7476579966112495,sub02
109.11873256085084,18.882347875909602,36.72716469596315,12.536160946825511,336.1612295726777,333.96203880090167,345.19248978058044,8.462853988496577e-06,7.381440321027441e-05,2.7180258507830644e-19,0.2474182305254972,1.0623259660874559e-237,4.247366785134197e-220,9.43203380481494e-244,0.09990815184558954,-6938.699838749112,13889.399677498224,13920.05895427666,4914.1189942794845,SR_Q_D_E_alphaCCC_WOB,0.2474308971865975,0.24007547978447566,0.05895762569362426,0.3650334539546896,0.8105420999783125,0.4212558617343182,sub04
103.67720235114345,18.137555810987422,-6.541246470825414,12.387597091992571,310.84879578093,293.3522956653327,294.8669233336335,1.4870476724126074e-26,9.027559631488835e-05,0.09454364117509788,0.201790313078224,9.308481715892736e-232,1.609361220586553e-204,4.0116337044181073e-228,0.12575579532632153,-6848.520917081402,13709.041834162805,13739.656830297454,4607.351199794719,SR_Q_D_E_alphaCCC_WOB,1.0,0.0001,0.7476437371353349,0.4629071163586526,0.12324541900950625,0.4463736163355941,sub13
84.7877244137067,-23.81137988590303,-13.324259567345006,20.164829731438545,385.50741698681,366.4285620648892,371.5901529058112,7.469757955936743e-14,4.589719107969126e-06,0.002750810320743912,0.03077201516097847,1.4750715317643105e-260,9.633753536997971e-241,2.8900595822869124e-261,0.0968999000851859,-6871.323758279405,13754.647516558809,13785.157902322524,5836.4497569617515,SR_Q_D_E_alphaCCC_WOB,0.9258129024856258,0.3910201231273159,0.7208181030578484,0.0001,0.7718205002061299,0.6591828615194945,sub14
116.70481679965354,12.640628378341534,14.95013981357491,57.541127842320684,335.3175290027558,364.6920941675089,410.8966853916932,9.684022402533809e-17,0.049172282212925265,0.006937463955187266,0.01119431646342921,5.085299918370495e-158,1.3099922496544637e-163,6.71624012506145e-218,0.1459858946720215,-7509.68959001047,15031.37918002094,15062.1741653309,9494.160295176418,SR_Q_D_E_alphaCCC_WOB,0.9914485290332234,1.0,0.8723802882776711,1.0,0.15250186649176367,0.4422551757901523,sub15
89.8518709599499,32.641160321938784,14.598291625459714,23.646923029231296,303.97996043501115,288.8331757446915,342.7091515851707,4.4482647967837585e-25,1.1860664283231687e-07,0.004774395748772279,0.07975663507331401,1.1044247078855786e-236,2.421116211741421e-181,3.182357723512148e-277,0.1470956992079261,-7244.671977714527,14501.343955429054,14532.00323220749,8101.643680409727,SR_Q_D_E_alphaCCC_WOB,1.0,1.0,0.8022348360657271,1.0,0.08414818579645568,0.7516574249664376,sub16
139.50408260489738,11.1324329431249,20.138156025419224,-8.119711208518293,293.4528437542891,280.8925490064721,307.04068954207884,6.417466433016319e-29,0.03400592447995633,6.753478736305733e-06,0.5645276933803055,9.997431001034592e-228,1.282590841865744e-189,5.797531820667935e-238,0.12789014677343558,-7195.223260644146,14402.446521288291,14433.207866141682,6128.5564815192565,SR_Q_D_E_alphaCCC_WOB,0.6454579181968315,0.4744466892373956,0.7699334861412211,0.0001,0.25513618530626625,0.6031948780801892,sub33
128.876344234643,2.4364599579806523,-10.314627902537088,29.78216243533853,314.9444434782416,328.5421751854564,329.7021389047003,1.0255064978187087e-17,0.6403310142357267,0.019463615884985724,0.02547978571510659,5.395132495603396e-142,7.76116697790146e-150,5.571412243333109e-153,0.07528762764345609,-7138.940199073845,14289.88039814769,14320.607912867155,5972.650095865359,SR_Q_D_E_alphaCCC_WOB,1.0,0.323714604137038,0.36673722167079015,0.13129448405128386,0.4163382126107317,0.20899692645288934,sub34
90.30889899786148,14.540066142995467,23.88572796850262,43.79866738242711,340.8921926856905,344.0694226082752,340.59377255647064,6.588556107880189e-29,0.008806352275662873,5.720918931860692e-07,0.00750776895763568,8.243833915398387e-295,1.0325426501953135e-258,3.073023262478861e-298,0.12851656710747705,-7302.035960926302,14616.071921852605,14646.85251291336,7007.48792843654,SR_Q_D_E_alphaCCC_WOB,1.0,1.0,0.9430610697780258,0.0001,0.4672023540127568,0.687843375211454,sub35
502.46253760853256,-10.356090645376804,10.950827784005,-1.7953705438821432,305.6865936438413,326.2994122945362,286.33334490847017,1.3989118838106186e-26,0.3604181516721449,0.2626853577546692,0.9670816477974026,3.866855608894873e-46,7.965585109296456e-46,3.5524315197098496e-40,0.09525306877789896,-8202.869321158423,16417.738642316846,16448.5192333776,29650.134084168374,SR_Q_D_E_alphaCCC_WOB,0.4116118271028489,0.19729315823750548,1.0,0.24822440634463064,0.1117259547541486,0.447851235413563,sub36
312.92039627681595,22.978593113204195,19.627298681051396,-11.626240357106488,257.11211583566643,253.20752650219788,245.61867747575516,3.1114716836673086e-36,8.12178032103789e-06,5.5205929814274696e-06,0.2635211193142326,3.4760419163440896e-103,1.5408967449027726e-94,5.553486728824976e-95,0.17056361155297262,-6981.688565957025,13975.37713191405,14006.00692460367,5576.450662267895,SR_Q_D_E_alphaCCC_WOB,0.4440514961444813,0.34823442354875805,0.5749751217539736,0.10898661610780308,0.8328767273703092,0.3355580504430592,sub37
101.05802825460228,15.451361176179795,9.267772722856131,-28.23306585285345,324.02955516839063,333.49879052740425,334.03619898865975,3.141205613124988e-14,0.007950946582294307,0.055257747670684434,0.010854921580979924,8.101960900579612e-185,1.9366901286586632e-167,7.019390709562445e-186,0.07671082911800242,-6856.279794457326,13724.559588914652,13754.978833685404,6784.953508003398,SR_Q_D_E_alphaCCC_WOB,0.9591202224898562,0.6703060700589073,0.4411347287195328,0.2931490485145149,0.24026728192981905,0.3467861274649534,sub38
185.84535548075974,4.4028664745549655,34.562697698318146,22.07579980219276,277.3294299094706,262.26576920616264,238.2478034551586,3.620646497831501e-78,0.3537061723725448,5.823968897142195e-17,0.12871463768848354,1.0555099102919774e-241,4.521278489841187e-199,2.901761768424594e-195,0.3042124934394068,-7084.226486000238,14180.452972000476,14211.214316853868,5127.668980365756,SR_Q_D_E_alphaCCC_WOB,0.7998197937162659,0.5965670982527667,0.9443726377679384,0.4861408658865992,0.6712931381176558,0.7396604757189963,sub39
64.52846478531706,4.818848465711977,-15.843547497329615,-1.430328402120189,348.14749307386785,375.2320516815275,353.7296621104097,2.309515932782775e-20,0.2564661784947008,1.0070073619001905e-05,0.8809967917848918,0.0,0.0,0.0,0.12436334772785562,-6855.177138909499,13722.354277818999,13753.06237504579,3915.1962214947375,SR_Q_D_E_alphaCCC_WOB,1.0,0.8969980607683811,0.3093783020287814,0.5588420591590987,0.23176480824325765,0.4899583892445334,sub40
128.46611702281018,-10.248114360706355,-10.066983388388898,23.25007459021089,335.79351571338503,340.3224568084472,324.33532470969044,2.5872458314485565e-41,0.02200766367104057,0.008210327493063352,0.07665603717919801,3.865584272804239e-228,3.6946111444555148e-267,5.7213736544502975e-220,0.16608300237881446,-7035.985818170192,14083.971636340384,14114.761827403183,4494.912046717213,SR_Q_D_E_alphaCCC_WOB,1.0,0.15415707997984976,0.7867678342900551,0.943231745156862,0.5879504547627022,0.5327411175866444,sub09
189.08987392441563,8.088947784124963,13.636718535573067,65.02344205802123,350.16652350428126,344.1486394209578,323.18184826962863,2.009478596967287e-15,0.12503597338049066,0.002675559169289672,0.034202374954415735,4.570077748853228e-183,3.485487102097086e-202,1.1514981199289686e-162,0.07689784136111433,-7381.172633630559,14774.345267261118,14805.230622888257,6482.563893620006,SR_Q_D_E_alphaCCC_WOB,0.29986368155155463,0.509246641080372,0.4457919784847875,0.575910599185091,0.4021547226518505,0.10538717814358983,sub10
134.9696785341917,-9.014132587885712,-13.157914380973706,-7.086106496976882,370.3469867402628,361.9027639183223,353.49546038530525,6.719159630322147e-24,0.1740269207842841,0.017816308529423758,0.4848646253720253,8.118768554893761e-201,1.4690745550067017e-242,7.294107704348988e-188,0.0999517141757964,-6884.890082090591,13781.780164181182,13812.091297918918,8813.240937794379,SR_Q_D_E_alphaCCC_WOB,0.6729244877794259,0.6802443294074179,0.5418095254830798,0.3281352930126771,0.6996749788367004,0.3871261692235869,sub11
126.34077348749672,-4.3012582242767525,25.446156995709444,-6.498174314599339,291.97389274561834,278.07029695909864,282.329397244844,6.07152112500973e-14,0.3830891749428197,1.8642493583996165e-09,0.6579092929800935,1.8468451338758157e-93,3.265310989815296e-95,5.790208087726052e-90,0.07833440725272123,-7074.113893008035,14160.22778601607,14190.950452250425,5429.788713922105,SR_Q_D_E_alphaCCC_WOB,0.944982220940082,0.27263221710108,0.9229536281102284,0.08029272299967283,0.8920950120078891,0.3429292408271065,sub12
41.18143858638476,4.092869075293438,5.799740913402479,-14.508413109403243,302.79080598565326,318.0459684383445,313.5842156302815,5.886818300895524e-11,0.23696128728425764,0.049489126622968116,0.07303308306941503,0.0,0.0,0.0,0.04820987013224065,-6617.9036063587855,13247.807212717571,13278.515309944363,2665.2701665230247,SR_Q_D_E_alphaCCC_WOB,0.7339370465981623,0.7663537091729491,1.0,0.0001,0.7517417072601793,0.2186485450848218,sub17
119.90850056316073,1.3925699961923232,-4.4448438373304695,2.383638866439469,356.5970307273725,393.52616009119436,360.2733944356674,3.210712040473578e-07,0.8632768562218662,0.5163030157901843,0.8670729264723585,1.4131986591885408e-73,1.9470556294699027e-97,1.417005787163309e-74,0.04192876528031364,-7246.804087258249,14505.608174516497,14536.012093608415,13604.285505281001,SR_Q_D_E_alphaCCC_WOB,0.911002883949463,0.26423524828427264,0.5262417107262103,0.4402428718125719,0.8718480347756543,0.3640266369875371,sub18
179.81257325527562,2.318093869802343,40.55656844380295,-19.88414520881365,285.69703597503207,279.4282010364525,294.77663181107766,6.035566765574734e-08,0.7530652782565452,3.499136733599254e-11,0.050683401044186865,1.1848086663051625e-38,8.586874103272002e-42,1.3145161692760015e-40,0.06853498395425695,-6896.706269416851,13805.412538833702,13835.65050093287,10415.010226840575,SR_Q_D_E_alphaCCC_WOB,0.7155554866832506,0.17940097423813478,0.37228838075877785,0.3105570546085224,0.6722964005179864,0.17427851288949714,sub19
115.2311693607518,4.360747310084873,7.629563628988527,30.2599851620668,333.625515482456,347.231529484316,359.09637016439,3.525688773852474e-34,0.4408347403151538,0.111840293545881,0.01212310606371488,2.343243297431711e-201,3.4299317713058364e-262,8.108136241657539e-221,0.1379171696842012,-7159.944205188214,14331.888410376429,14362.552587114302,6987.148124735936,SR_Q_D_E_alphaCCC_WOB,1.0,0.517225299605833,0.6257552302321082,0.6508698239186786,0.5021057470580512,0.6327800804964093,sub20
137.64905745699468,9.902024091759275,-2.8800467803201566,26.067915695456254,351.17633551779005,363.52888171652046,345.04179473543036,9.1614384170276e-30,0.06685721082250988,0.5368928285473296,0.22512123773981726,1.0581872364029748e-219,1.6595837825207217e-270,1.5958442861793808e-212,0.10211664228731954,-7315.939327495257,14643.878654990514,14674.68800009991,6774.971152236209,SR_Q_D_E_alphaCCC_WOB,0.7436720510761516,0.5355559039430033,0.6706189405809551,0.04161655867671907,0.0037407386893227867,0.5651507627086094,sub41
94.2299785038766,-0.3276609210210424,18.650093148651216,42.27941720554114,371.2077066357929,423.8047065945778,417.8120869227912,0.000628492157589458,0.9624212201499218,0.0015614724073055304,0.0018959336779439675,1.1397430213105877e-139,9.721744548470004e-211,1.5665863671458954e-172,0.07407176733568821,-7180.524355341361,14373.048710682722,14403.538962199356,10200.898604191741,SR_Q_D_E_alphaCCC_WOB,0.3485181702122355,0.33384889132177303,0.14555177956368295,0.6319569020858519,0.4546094261893365,0.41590460692461695,sub42
69.7797609921014,7.466201223043232,-1.3976519891413588,6.642593148321887,390.0172211365835,366.2548619089457,371.29936634264834,6.974349076153852e-06,0.33702114663386085,0.8323182058968275,0.5707525844177115,2.3246256244321063e-128,2.0847726736061533e-138,8.666443593330936e-119,0.028584105188222183,-7039.673875086894,14091.34775017379,14121.622409635069,12411.30629438636,SR_Q_D_E_alphaCCC_WOB,1.0,0.4850751916618606,1.0,0.0001,0.933713058871366,0.6222779994267198,sub43
69.80293545589154,3.521704472662776,19.095119968189053,69.42605921061087,381.8701939587057,413.1700863439662,404.50246800506136,2.1781795898820563e-14,0.5640092854680531,0.000212492938469132,0.00012862549147943934,5.774363698325202e-238,8.9337e-320,6.818913218846905e-257,0.08697387282313818,-7432.0083364741495,14876.016672948295,14906.821235275454,8228.884690010009,SR_Q_D_E_alphaCCC_WOB,1.0,0.7027128413877602,0.3330677923840116,0.2847034180190365,0.5781627004095159,0.5409833371260907,sub44
72.79445036872261,-2.899957231678552,11.735728433314815,42.283874067872304,343.4731425401498,347.6040581019203,353.33455398977804,8.570584185313047e-26,0.4768390773481498,0.0007574193694990366,2.2939127654189013e-05,1.598205246e-313,0.0,0.0,0.11366868448372205,-6806.539747126391,13625.079494252781,13655.77785911734,3683.8012454149152,SR_Q_D_E_alphaCCC_WOB,1.0,0.5528722757295418,0.7820347727707035,0.9966400390358904,0.42519137201292856,0.5725724948133404,sub45
192.02997143580205,-12.428691769089243,7.163603661502722,27.548453838409056,405.05847154049917,423.00381727550484,410.445608347502,2.6999161836244667e-08,0.07928560058707486,0.2372473591916693,0.20322752896539206,2.63402010747086e-93,2.1279966288236044e-111,3.906371861558456e-94,0.040888531047949206,-7603.93248481394,15219.86496962788,15250.645560688632,11363.431729665792,SR_Q_D_E_alphaCCC_WOB,0.4922360861836385,0.3332307165256505,0.5859682527367472,0.0001,0.7660621683951168,0.3128526526430416,sub46
79.37915780710071,-0.08549766069294408,5.81064467877278,-15.870272367966162,370.37292734593234,338.641366310698,335.7979860221586,6.968552587330347e-28,0.9846606002760212,0.1278658817141048,0.1624568001793046,5.61467516877107e-310,0.0,1.707773628475385e-278,0.1388876657556115,-6952.981459302255,13917.96291860451,13948.685584838864,4464.028018030306,SR_Q_D_E_alphaCCC_WOB,1.0,1.0,1.0,0.0001,0.0832371692729279,0.6705837340117651,sub47
372.1589062224977,-5.964717226962862,17.098738280791892,34.06108970493321,263.0447031480394,262.98893345400586,307.0550715942829,6.616684433208277e-26,0.3525193554889631,0.0018041321454453606,0.08704857122931646,6.481213620749455e-54,3.712191946483956e-59,2.6265151956902043e-70,0.12955252328394662,-7444.5254129543155,14901.050825908633,14931.807349548426,9235.53024719779,SR_Q_D_E_alphaCCC_WOB,0.3855722434059507,0.0001,0.9280878959519864,0.909028418904288,0.08456737348779253,0.375641958636668,sub48
104.88769965672722,14.781190837266701,-15.703499313419956,7.851983203106442,424.04913688992514,410.442578728404,404.2498138193525,1.6148105491755347e-07,8.743756663053767e-05,3.0993508783268553e-05,0.7411672122531463,0.0,0.0,0.0,0.06229693990021379,-7106.051653644443,14224.103307288886,14254.960271695856,4433.6888237146395,SR_Q_D_E_alphaCCC_WOB,0.2670646859177031,0.1077360918513693,0.27575162066702136,0.9388259515241328,0.02002857630587307,0.6642203124422666,sub05
54.7859388644447,-0.22732250392655476,12.1375352731708,10.201653406884661,329.59688977150705,329.7729530532243,334.44136337412203,2.3904312578128297e-22,0.9419478254792192,0.00010561504702075088,0.4802669351281301,0.0,0.0,0.0,0.08435061119227516,-6848.08017117288,13708.16034234576,13738.99830436155,3051.752642596745,SR_Q_D_E_alphaCCC_WOB,1.0,0.7419566168732449,0.9174748494647764,0.2447001445882996,0.5833123386423449,0.755834449814943,sub06
4848.626913809883,10.69281938103379,55.86246372395873,28.48527397645032,-934.1753680783361,-890.1067933093888,-877.3072042920222,1.8794436060932966e-07,0.08929536846812237,2.4631306707603257e-18,0.09270165145625617,0.0002697200973505608,0.0004939214760245329,0.0006086585916690849,0.1169931962111147,-7499.694567837231,15011.389135674463,15042.05820837344,12046.566407771452,SR_Q_D_E_alphaCCC_WOB,0.05467966314816565,0.048814659782955114,0.128185729554931,0.12151392988219782,0.8062535430029958,0.2801999570453286,sub07
31.360651608542852,29.790130126609842,5.705811563148598,36.155809024359826,342.36560671707775,345.04912864373307,352.4324934354213,0.00020885598217704668,5.585877559974785e-06,0.3822326695750821,0.011682920502219146,2.7075922015809552e-201,4.773538229165424e-210,5.160691846881456e-221,0.03530097790949549,-7073.848114499557,14159.696228999112,14190.007362736851,12224.660924924936,SR_Q_D_E_alphaCCC_WOB,1.0,0.0001,0.8325116062940886,1.0,0.458606134825892,1.0,sub08
72.00373233941342,9.861026658097726,9.770598876678429,31.79964041321935,359.7063009336074,343.19615663661165,348.52830412675934,1.7822796746937475e-22,0.003898137201780899,0.004265652117158911,0.005132903440042432,0.0,0.0,0.0,0.10077535002288228,-6893.905385201992,13799.810770403985,13830.596163385759,3613.2811701622554,SR_Q_D_E_alphaCCC_WOB,0.8305039844799557,0.43104280115390897,0.4061588948864147,0.3860454923497919,0.20335342956635585,0.6826837780556883,sub21
44.58518993095623,-0.7296745261780888,-14.680616273063052,20.7377444856223,395.50417185405234,397.53381597444667,410.081043398855,1.5405690010423338e-12,0.8674577491667268,0.000804594872010173,0.23558317608909535,0.0,0.0,0.0,0.0525759140611759,-7222.500663868639,14457.001327737278,14487.801103466652,5945.892930578668,SR_Q_D_E_alphaCCC_WOB,0.9679140834250496,1.0,0.3969299926171168,1.0,0.2742693615972819,0.887265726322319,sub22
54.94783486043525,0.1481314754945795,13.64169279003999,11.05923688209225,301.57545815162024,288.2760399156489,279.6209769010046,7.9445589726050675e-28,0.9580474734754634,1.4361804805716499e-06,0.1460136795765294,0.0,0.0,0.0,0.13524428907609087,-6555.083721038361,13122.167442076721,13152.870675095708,2428.0946652909984,SR_Q_D_E_alphaCCC_WOB,1.0,1.0,0.7678790671530971,0.0001,0.3626502322716793,0.7742287764776481,sub23
151.70532654475616,16.47747119647164,-8.024543359626295,2.3267898842911308,308.63113651497946,305.9852041966436,292.9549611465149,6.766879586112777e-20,2.50195520564028e-05,0.03960891772005043,0.7971242359316226,3.3946795182026857e-187,5.195680127237767e-190,4.64649257978255e-175,0.09017271636410028,-6795.028424194395,13602.056848388791,13632.632207715376,4543.6714884303665,SR_Q_D_E_alphaCCC_WOB,0.5129740715569857,0.5749806491453341,0.1848085488944856,0.34503828023567984,0.3650350922364967,0.4067104376281881,sub24
42.65156036605235,2.156914750973536,-10.632050451854496,-4.6297217721500985,343.36180587351726,329.5189241523558,357.27455628133947,3.7209970211647054e-05,0.4772386547615588,0.00047614077332308987,0.5999663267311801,5.08577698650203e-276,2.9035907846710805e-262,1.7175966061315648e-284,0.06565636338316805,-6711.816085676206,13435.632171352412,13466.388694992207,2843.594033939844,SR_Q_D_E_alphaCCC_WOB,0.8210581316509762,0.814239501211365,1.0,0.8807291133812107,0.6605289119828356,0.3276563562932944,sub25
120.459565120652,14.096681210709667,21.397007925186976,25.60229511502835,357.532509734382,319.9291700456698,313.77352650149555,3.631026783453008e-30,0.012994737206492676,0.00016614541302528046,0.14785673582212205,4.888019659137346e-208,6.254450477584629e-179,7.884015098040168e-175,0.1442720869786055,-7501.951803445683,15015.903606891367,15046.669769087452,9934.602249449115,SR_Q_D_E_alphaCCC_WOB,1.0,0.6308597006672558,0.9388596364658424,0.2090824414579996,0.8436131061948875,0.8799662055476869,sub26
188.36846036599368,17.979586710324952,3.4294338769627952,12.091008590334711,290.9343044744498,302.93217626837435,286.5957270729192,2.506821422653382e-35,0.0009503892500819252,0.5273598968426907,0.5502495778164311,4.5080484957453e-104,4.263406605075176e-113,2.1607983170638018e-103,0.12875914405211653,-7512.859707163317,15037.719414326632,15068.533538408803,9184.525477048086,SR_Q_D_E_alphaCCC_WOB,1.0,0.19949662607918905,0.7287110757826558,0.4955594324480498,0.4269490105621128,0.4923795599020311,sub27
148.25882069488188,-1.5170865171830723,-16.297266754897265,15.190812826724247,385.91750627341935,373.1320464523109,345.7149949983883,7.713289542201558e-20,0.7084975546837324,6.222880229599623e-05,0.2683318358902245,8.780781066080225e-282,3.240656853481417e-271,3.2473172655263714e-250,0.1261383442125099,-7092.093533508869,14196.187067017738,14226.958042691818,5098.857348779293,SR_Q_D_E_alphaCCC_WOB,0.4580955652384561,0.6288691361025412,0.4874447144404358,0.32939770601702617,0.7572782114668221,0.25712034882004714,sub28
29.213382581457648,11.547861868611108,-3.682808180171474,16.134346837682575,288.3219244183416,291.5220843993943,289.10941356691717,6.857584640869137e-25,1.1239172605983156e-08,0.06701767201690541,0.06396507190205036,0.0,0.0,0.0,0.11194769910872816,-6264.600134969272,12541.200269938547,12572.014394020714,1258.405667559676,SR_Q_D_E_alphaCCC_WOB,0.996704501315973,0.9452289187842002,0.654290471702155,0.24025410510547665,0.9967072209955606,0.1961279330850932,sub29
98.9168016583533,1.0827780125923212,2.2203130038243923,-16.497653127895113,341.2035812902415,324.77070013409,333.53093177655063,8.488806846012282e-17,0.8164425667554172,0.6345534918517546,0.1784340392106214,1.2650472387451758e-226,3.427173413799623e-210,1.9213868876577307e-223,0.06378127731022121,-7063.170973732174,14138.341947464349,14168.956943598996,6559.9733563153195,SR_Q_D_E_alphaCCC_WOB,0.7642767548189865,0.6002838199495909,0.44731582047759777,0.8146234104552804,0.7781681272944762,0.1529982230726703,sub30
145.13710778022897,3.7073442206827463,1.2504343613550546,9.427774217013052,340.2303634212242,333.28266619590283,332.90554773106203,7.598622428389255e-21,0.3489148398972404,0.7516244560997367,0.7061477870325737,1.5125388284442522e-217,1.5487003089402812e-204,1.2801026398616839e-210,0.06922575062571468,-7194.546309468387,14401.092618936775,14431.96852574306,4919.909461492232,SR_Q_D_E_alphaCCC_WOB,0.5801590819033183,0.5378586691180759,0.5442962106864476,0.5240321314950878,0.6241959804830003,0.1575830309038699,sub31
68.29488803259055,9.556296916482276,31.765362268121482,13.04369362004632,310.9293103950848,317.12618099895155,308.4412182676352,7.249890965805731e-29,0.0024528387989605147,4.6614424588046856e-23,0.3017289637378613,0.0,0.0,0.0,0.16169404220448216,-6882.939041423212,13777.878082846424,13808.735047253394,3115.7961832187707,SR_Q_D_E_alphaCCC_WOB,1.0,1.0,0.7690331132364105,0.24118592254919544,0.4821838687550714,0.6616492252072635,sub32
