conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,subject
35.08522078056453,19.177932538049504,4.773720462189019,20.59156170305716,346.67566590270894,361.3824631965691,369.38673533510763,1.211796701334694e-25,2.1057597836436245e-09,0.07824248934894533,0.12622895186249214,0.0,0.0,0.0,0.1640442832314285,-6674.404726706977,13352.809453413955,13363.090359500156,2297.613977700993,SR_Q_WOB,0.9185373192875324,0.8960115545828322,sub01
38.55044117930786,-5.758942781893707,-6.1981393094123804,84.92316294503459,388.2598680738694,376.92715108181085,366.35123982083746,5.486817555736643e-28,0.10845902969039004,0.042779795671891566,1.0275072322304013e-06,0.0,0.0,0.0,0.1338350280825482,-6869.3872999981995,13742.774599996399,13753.066568931828,2947.1104451996302,SR_Q_WOB,1.0,0.8642766434017151,sub02
557.4111878546569,19.59484700003882,37.75955225066225,13.278737359334302,359.4201610127812,357.4823970481711,369.6770053656848,3.7931905491146653e-06,3.5755174225021304e-05,2.718596103968379e-20,0.21981710044933195,0.0,0.0,0.0,0.10104412535673156,-6937.926967776982,13879.85393555396,13890.073694480105,4907.917061643681,SR_Q_WOB,0.02519779494156572,0.9911834107974818,sub04
38.857047738446795,18.395563315000786,-7.692694978617923,14.54378170604599,365.92981254336405,346.28516029266694,347.82186804193884,5.865593331733509e-19,9.461714071074392e-05,0.052499057896256654,0.13935833826603064,0.0,0.0,0.0,0.10032406857541354,-6865.94090381212,13735.88180762424,13746.08680633579,4741.378850343659,SR_Q_WOB,1.0,0.9431179114880012,sub13
29.997589148645854,-25.42061691845982,-11.918137666770996,21.769148203843827,426.52917656615165,405.57570028526214,410.8395432457557,3.829462001544388e-08,1.9151609699317363e-06,0.007974939483427795,0.021043840562283145,0.0,0.0,0.0,0.07712000490254922,-6884.25824685664,13772.51649371328,13782.686622301184,5964.280951048381,SR_Q_WOB,1.0,0.7414372483405465,sub14
32.43753146971075,13.402916982329161,16.420104863248664,67.59260124921344,401.07986268220435,428.173883596333,474.9540304004962,3.28047634410967e-08,0.04072065822920027,0.003498242260036694,0.0033706467864040275,0.0,0.0,0.0,0.11915411588980228,-7529.054879539272,15062.109759078545,15072.374754181863,9792.451865775582,SR_Q_WOB,1.0,1.0,sub15
194.18672241385116,31.26342920532633,12.376136661340638,32.20442262488475,341.87974760595574,327.67254851348684,378.21493593447855,1.4361009535238947e-17,6.438577613639698e-07,0.018219854239859255,0.01829035724693363,0.0,1.6041832519592774e-265,0.0,0.12277509583019565,-7261.879004478241,14527.758008956482,14537.977767882625,8332.66240630911,SR_Q_WOB,0.2447223466055863,1.0,sub16
92.0712256928895,12.210236164691086,20.559955320662308,-0.4504209467772,341.6113656628824,329.9746461791741,355.2335200167436,1.1634575022589715e-15,0.02369779312881569,7.28518743077064e-06,0.9750976133394019,0.0,2.33e-321,0.0,0.08426274306434778,-7225.6100327129125,14455.220065425825,14465.473847043619,6435.138280634743,SR_Q_WOB,0.42362583182854996,0.9178336472557396,sub33
56.736154569876064,2.481918405881558,-9.77417286588433,28.965395969775514,371.70125767243536,386.01308126411993,385.9751665067913,8.785423293652409e-14,0.6385308911222762,0.027884487317246624,0.03106532537696005,0.0,0.0,0.0,0.06178244300461744,-7147.9151536445825,14299.830307289165,14310.072812195653,6061.0805737398905,SR_Q_WOB,1.0,0.29688335372611324,sub34
45.86278678219674,13.340023309715445,23.33067999700869,49.636523050726424,379.41431586028773,381.4168193655765,375.9962995442762,1.5161113593186167e-16,0.019606661338255348,1.7775247833067864e-06,0.0030430152452487497,0.0,0.0,0.0,0.08805805752043294,-7330.375442179095,14664.75088435819,14675.011081378445,7332.809680788328,SR_Q_WOB,1.0,0.8606720801209727,sub35
425.33382305323823,-8.585858187922607,9.905367562985976,13.000287502207394,470.39248227303915,490.3405054288896,452.61572014806785,7.049326984425074e-12,0.4619867425632506,0.3241161656822794,0.7711735619463669,2.7105247482357416e-237,7.00417850590308e-188,4.6275404231073745e-222,0.04520404303271042,-8236.493893364013,16476.987786728027,16487.247983748282,31290.32790264644,SR_Q_WOB,0.15391523824036454,0.927250446747278,sub36
67.30902067477288,24.567294093119077,20.924839244923533,-8.519668229646712,359.73567868175525,355.93406099098604,347.53383723465475,2.985793467279884e-19,4.141649310371086e-06,2.7131119257969397e-06,0.4272543753781748,0.0,0.0,0.0,0.1156932977682178,-7020.699602106506,14045.399204213012,14055.609135109551,5945.353693176308,SR_Q_WOB,0.7876041686855326,0.5457473395323832,sub37
37.291012914295294,16.394615562904214,10.933661985732392,-25.48304800902639,368.7644287025025,379.84172156505326,379.6539880345189,2.6580733935972907e-09,0.0053642389259972965,0.024906539177397168,0.02255384039049321,0.0,6.13e-322,0.0,0.058982184624112526,-6867.463314431687,13738.926628863372,13749.06637712029,6915.235582690664,SR_Q_WOB,1.0,0.6249057765253702,sub38
77.07989561529436,0.9710102757027368,33.43053930184826,28.98506350365873,350.4871329348028,338.22921613561493,312.76269446524003,1.1057262904117268e-30,0.8530688681400276,1.0435255422741476e-13,0.06770724122454158,0.0,0.0,0.0,0.17037640423418987,-7193.74153639478,14391.48307278956,14401.736854407358,6113.986149270247,SR_Q_WOB,0.8087558537353405,0.7450414778349209,sub39
37.928043488347896,5.62044476052283,-15.96785295663517,-0.6767187950509026,368.85251265407305,396.22773706404183,375.62621707420163,1.2058951537849587e-16,0.18840026993826126,9.879450291872279e-06,0.9439106465324271,0.0,0.0,0.0,0.1122099871175789,-6863.681878428332,13731.363756856665,13741.599789265596,3969.53701620952,SR_Q_WOB,1.0,0.6654179726680088,sub40
61.0986106812409,-8.682889125599864,-9.562392789282127,22.61534878765707,388.8052703988951,393.5709946154937,375.48888308076437,3.283600210091642e-24,0.06309057636319497,0.014954415159456728,0.09525132596930286,0.0,0.0,0.0,0.11195114013736696,-7075.32532066274,14154.650641325476,14164.914038346411,4786.689238955612,SR_Q_WOB,1.0,0.429152218170574,sub09
33.59191407437824,8.594146408687264,14.346174406961012,70.31300606477069,395.9757644904962,390.5408176811712,369.58314287593385,3.446958609020341e-08,0.1110917562991378,0.001818981984444751,0.023781208070325514,0.0,0.0,4.51803e-319,0.052757528274241634,-7397.578188719541,14799.156377439082,14809.45149598146,6652.09130728294,SR_Q_WOB,1.0,0.580874839730754,sub10
51.50953512724214,-9.450424374262095,-12.283264082931314,2.79965822605714,408.6984273672249,400.8006831068119,390.99422572946054,2.2215653387752066e-14,0.164397596260789,0.029932832843090937,0.7856897121334934,1.1011746378640122e-278,0.0,4.0506999094165044e-261,0.06534307365498704,-6906.679807043515,13817.35961408703,13827.463325332945,9152.127519972315,SR_Q_WOB,1.0,0.7997893084511931,sub11
252.967670593148,-6.2437021835231725,25.37330901915373,-6.218253686544124,369.1656127163182,355.11380641898336,358.6570727266944,2.8291847858659147e-06,0.21165392936781635,3.4201978579198197e-09,0.6766477183847961,0.0,0.0,0.0,0.05216858205592456,-7091.428303960033,14186.856607920066,14197.097496664852,5583.93887696184,SR_Q_WOB,0.06988861824436989,0.9665981740449544,sub12
-142.35583199208426,1.9429461710910303,5.608268978461308,-9.417900060689151,351.8916367869365,364.58942377429184,363.5603491604869,0.00026368709865510765,0.5767896032031041,0.060577738901409287,0.2482822167133926,1.7551980372604306e-245,1.4549713142594724e-273,3.928218916522664e-253,0.025003522831220537,-6632.766703941977,13269.533407883953,13279.769440292883,2730.254224661947,SR_Q_WOB,9.9999999999989e-05,0.07712522157806609,sub17
123.5513067246601,-0.018655099215889592,-4.038770703649838,-3.0357450768758016,402.88965536224487,440.10845814535264,406.1315776826185,2.1239366946410026e-05,0.9981637187059093,0.5566343147374234,0.8314035358964968,4.6273871467849854e-167,4.663259608614938e-232,1.2552801166108574e-166,0.03529367026080344,-7250.851875985853,14505.703751971703,14515.83839166901,13698.50159525553,SR_Q_WOB,0.2592471414053353,0.3171589425205927,sub18
173.9058462352689,1.076192400876648,41.13877355549813,-19.53745567055379,331.753894219431,325.1131670623056,340.05252707600465,4.8250008501600906e-05,0.8853241981546538,2.4156203916387252e-11,0.056212270893752934,6.678102482900326e-74,6.941779593812691e-85,4.2454546316071486e-75,0.057926692027849065,-6903.166874085611,13810.333748171222,13820.413068870947,10533.624955179814,SR_Q_WOB,0.3044563912388751,0.040659994621126065,sub19
314.7141174287142,3.1419279223838217,7.6714889067698255,33.01648529330655,382.8578616140326,395.70661198879645,407.64494596112837,1.2094595364505985e-23,0.5865953522514178,0.11701046560278505,0.007271497877571669,6.78e-321,0.0,0.0,0.1031537943406564,-7184.158189948643,14372.316379897286,14382.537772143245,7268.903942592594,SR_Q_WOB,0.15360773627030638,0.9421364670681676,sub20
1095.99942776959,8.78118590187129,-2.554715321531038,23.95906416002778,405.56539731803457,416.7520613680063,400.51057257485746,3.850583493180154e-17,0.11258966636453804,0.5924455757028371,0.2758815170860518,0.0,0.0,0.0,0.05972437217321047,-7344.8877126435145,14693.77542528703,14704.04520699016,7094.841661734063,SR_Q_WOB,0.033074936852213715,0.9904079356000068,sub41
28.87873052635794,1.8228371868580844,18.629749117176775,40.03874516938572,386.6473406767243,439.0645226161557,432.4538286729394,0.002332381338793664,0.797254006534341,0.0015978010721770038,0.0032740030616517325,5.687470329411226e-209,5.14e-322,6.234800341108593e-246,0.0721733393193531,-7181.743033246043,14367.486066492085,14377.649483664296,10221.813477383495,SR_Q_WOB,1.0,0.331836871594168,sub42
245.9119539800317,6.51627453997242,-1.0222341782628277,10.838077797041668,427.7470941354087,403.4074875922992,408.9283697972631,0.0012514555133230694,0.4050449081923897,0.8774767526175492,0.3552129799369428,5.715021149399174e-252,2.2389453399511633e-306,5.7909702415260226e-236,0.020211806874042226,-7044.599785969718,14093.199571939436,14103.291125093196,12518.275059565325,SR_Q_WOB,0.08620394153762878,0.987049870611194,sub43
43.954593692333184,2.9428728893721754,18.620195256229,75.61800228445492,402.61504472793337,434.40740863109835,425.21319776049074,3.121062375222152e-11,0.6322616722273584,0.0003279643965033184,3.294608387418517e-05,5.185657308062929e-305,0.0,0.0,0.07646536645819935,-7439.18360182674,14882.36720365348,14892.635391095866,8323.595328249572,SR_Q_WOB,1.0,0.6465582901332757,sub44
35.843606549337046,-2.830780897764778,12.346975648822749,44.614032077934525,372.7984974333557,378.2111989655866,383.38013965877985,1.1868496374439758e-14,0.4992237112451865,0.0005185626475400969,1.2261741045109728e-05,0.0,0.0,0.0,0.07619532643732962,-6832.048203061855,13668.096406123708,13678.329194411897,3839.549328112415,SR_Q_WOB,0.9432491631029898,0.703694602031487,sub45
29.35995375548956,-13.536120615566011,7.576663552036072,28.737168466730967,478.481670126841,497.03931938074686,484.76558023426765,6.78626400518102e-05,0.058292917417559285,0.2140560275727262,0.18727093785700732,2.13185337e-315,0.0,3.55925e-319,0.029196880039914937,-7611.499167216651,15226.998334433301,15237.258531453552,11501.952936363523,SR_Q_WOB,1.0,0.7419058952922526,sub46
31.322227144842202,-0.9665784827253106,4.3420464037073065,-16.462937005173146,410.3860489647188,377.93819210504716,376.1663747945312,8.22672783674976e-14,0.8330023465933916,0.2671999591419126,0.15820889834704313,0.0,0.0,0.0,0.09283436119415499,-6985.205365423285,13974.41073084657,13984.651619591355,4702.769508204896,SR_Q_WOB,1.0,0.9802113950594632,sub47
51.2241936983181,-3.93165491243877,15.762491160618913,43.26131050222668,386.07574541098666,387.5665175310616,431.2949073909416,8.168789266449469e-10,0.5580914630456206,0.005188567667978832,0.0347158556645646,1.0365263682956327e-240,1.244309963429e-311,3.1753078450328888e-279,0.07657226979567389,-7481.2763574030105,14966.552714806021,14976.80488935262,9797.655759286248,SR_Q_WOB,1.0,0.43234711443898055,sub48
44.01001648057084,14.931385096855609,-15.918989207332793,8.563026920665365,436.1318361701065,422.07435518664187,415.88064242932813,1.953881404685979e-05,7.871826769558652e-05,2.579516544764467e-05,0.7197286551791521,0.0,0.0,0.0,0.05540168620414887,-7110.685627280497,14225.371254560994,14235.656909363315,4466.291265308079,SR_Q_WOB,0.5897377308093547,0.5344395565861132,sub05
69.27546369725121,0.006540380513786914,12.029367801340866,10.561729515283217,353.22936391531897,353.10283009966963,358.4965867139598,1.7524209562536584e-12,0.9983578267580134,0.00015979512526378018,0.4729313883287859,0.0,0.0,0.0,0.05102894559282056,-6870.617247965589,13745.234495931178,13755.513816603108,3162.809868530427,SR_Q_WOB,0.3402175440691985,0.9645165030762723,sub06
499.4402865157112,9.933141052614623,53.914121350493886,24.88662523485128,240.18662207796916,282.6979316938395,296.39958674568453,9.944673195831884e-06,0.11566593686408486,3.904699156483688e-17,0.14263647915910638,3.29364191521356e-10,5.899956965009063e-14,6.6738600385586525e-15,0.11144571457445407,-7503.533687333786,15011.067374667571,15021.290398900564,12122.248843790192,SR_Q_WOB,0.18475643782695386,0.12840551063902053,sub07
32.248801957384146,30.257588406511488,5.45349633937116,34.75413952870398,339.6786418680326,342.36733137497697,349.73533403013323,0.004331561997946042,4.212015616037452e-06,0.4047773381337122,0.015522810813926225,1.2626346227884819e-157,1.5954688377874122e-164,7.249249937625556e-173,0.030572817098944438,-7076.6716306696,14157.3432613392,14167.44697258511,12284.576153677894,SR_Q_WOB,1.0,0.4679540915315132,sub08
101.92732437756958,9.872916107225734,11.0497010892759,32.134030588552164,381.1991560650798,365.5383173149778,369.82848956059166,1.136072895736108e-17,0.004176695038984921,0.0013539947905417595,0.0050590802926365214,0.0,0.0,0.0,0.08480756363252627,-6904.906300288425,13813.81260057685,13824.07439823744,3677.4432256360933,SR_Q_WOB,0.310951378287508,0.908341201598892,sub21
50.87747578008151,-0.5599651769059264,-13.962661725208992,17.875378854940337,390.4396652618557,391.40192327724935,404.7317690396032,3.0986246567475865e-11,0.8983282334309679,0.0014690768834113698,0.307440978096324,0.0,0.0,0.0,0.048090695423497636,-7225.459591157439,14454.919182314878,14465.185774224668,5974.0414969764115,SR_Q_WOB,0.9408639042213932,0.5342134835596721,sub22
29.028555221570212,0.3688337299965821,13.220565523475257,11.469784526125107,322.89756973611287,309.46952415132614,301.04255522180364,7.595803149982043e-19,0.8975045193604807,4.2969820506334735e-06,0.13815086647148705,0.0,0.0,0.0,0.10586362696272356,-6575.681759227397,13155.363518454793,13165.597929461122,2510.5908293986013,SR_Q_WOB,1.0,0.879983746204309,sub23
91.0106482254388,15.789507502286725,-8.388782255360283,3.606086813989119,337.0886252715542,334.5095418947722,321.0603411764025,2.51659056987944e-17,5.7810436048789135e-05,0.03235236613779138,0.691591486643115,2.7197987685073557e-304,5.32027863420207e-310,4.5832746497038854e-288,0.08126258295050537,-6800.9098765404415,13605.819753080883,13616.011539523079,4588.168636532778,SR_Q_WOB,0.5931216974266714,0.5097417758748312,sub24
9.249221231839838,2.0390743902217774,-10.185765071634867,-4.27212313142136,364.19660178606017,350.39992623552354,378.40673055164785,0.0695421645008319,0.5039862613207833,0.0008636856616045322,0.6305108721533158,0.0,0.0,0.0,0.05523524925397905,-6718.715101704396,13441.430203408792,13451.68237795539,2875.309793261081,SR_Q_WOB,0.9772241715378334,0.5706658526230022,sub25
73.19389227971268,13.380940988208582,21.25071469343929,35.414554549859425,410.6450004781237,371.1400820278957,362.8770444263497,9.620127019608287e-16,0.021647685398228853,0.0002699229142002616,0.051029044853503916,0.0,7.728818188347375e-295,2.9989646625606434e-282,0.09762778682925566,-7535.01729241169,15074.03458482338,15084.289972222075,10476.120835096044,SR_Q_WOB,0.7273548567736619,0.8706397210167142,sub26
56.7291845816406,20.019185223424987,3.8338567332319897,15.585547733614987,397.1594515095924,405.8664535327149,391.72419272299226,1.5718366229373541e-21,0.00033258828682799314,0.4908479972449411,0.452864671180025,0.0,0.0,0.0,0.08365303460577156,-7544.559017892231,15093.118035784462,15103.389410478521,9660.02913234953,SR_Q_WOB,1.0,0.9512012468504067,sub27
318.88831044559794,-1.367241147222563,-16.38322608956737,19.507586031684696,428.8546932284248,415.59150860310586,388.3014807460305,3.162419479361619e-13,0.7392096429533511,6.98023137709515e-05,0.15989250618423936,0.0,0.0,0.0,0.10471734950694844,-7107.193085195935,14218.386170391868,14228.643162283233,5223.845778640324,SR_Q_WOB,0.09032797256253736,0.9668009114109534,sub28
41329089.45921849,14.293665048171473,-4.4947989967427215,16.39690064899815,-10343135.100497944,-10343131.426531758,-10343133.294933092,0.00013954869935271005,5.435994633238362e-11,0.031759064810455616,0.06955595264170689,0.0001396117497016071,0.00013961272415303003,0.00013961231366995902,0.044316406807998976,-6310.692980061352,12625.3859601227,12635.65733481676,1354.2418937601133,SR_Q_WOB,0.0005404656355052983,0.0001,sub29
37.74222964493982,1.6278139097906532,2.7753089070294332,-20.176826126306025,376.39622950902697,359.7189023844809,367.90321807703697,4.7248049474664684e-12,0.7294369626433461,0.5559531362414145,0.10264126846656978,0.0,0.0,0.0,0.04696656301268398,-7073.98499727748,14151.96999455496,14162.174993266512,6677.792061616357,SR_Q_WOB,1.0,0.8587394583584049,sub30
48.222060633150605,3.4952880291621096,1.116251913532448,7.463234947461956,391.4681316367369,384.58508060878296,383.5515904912114,1.9112993818706226e-13,0.3834881167326764,0.7803968088613547,0.7683516688256853,0.0,0.0,0.0,0.04409330773971543,-7211.451635630941,14426.903271261885,14437.195240197312,5052.755147160838,SR_Q_WOB,0.7308517568425269,0.8347632402183335,sub31
37.79169042948335,8.841132977969774,31.132885005097073,12.984406878614266,335.8376928952553,340.81841438094114,332.4646228860553,1.967554888863669e-18,0.005937185844277908,1.6461493862536693e-21,0.3130902791864131,0.0,0.0,0.0,0.12937066566542754,-6906.868530507834,13817.737061015669,13828.022715817993,3235.934961177755,SR_Q_WOB,1.0,0.713431965542375,sub32
