P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
-0.07298263742656144,0.04800974482640152,0.01252208719618117,0.058785463600615324,5.88583890940261,5.928247793159133,5.949383016144305,2.6908855751373277e-40,8.685330388215392e-10,0.059857222794834825,0.07506288795130407,0.0,0.0,0.0,0.212360583925328,910.0903231415816,-1814.1806462831632,-1798.7592871538598,0.013840232659214156,SR_Q_D_E_WOB,0.8956805202220899,0.7813670391223623,0.5027752036519121,sub01
-0.07700482243796468,-0.018228875213555984,-0.014984650861987997,0.1884944311899748,6.003162724480702,5.97599541630871,5.945483843814032,3.2558872915980366e-41,0.04035087727871502,0.048601299787513416,1.2358957733535554e-05,0.0,0.0,0.0,0.17237875703644,742.2907194852852,-1478.5814389705704,-1463.143485567427,0.018174059623116075,SR_Q_D_E_WOB,1.0,0.8958900197412527,1.0,sub02
-0.03897335447323494,0.046806178631088935,0.09230460222450074,0.03805665597566865,5.900621626447598,5.896801111892991,5.925459090140278,8.160152983804112e-05,6.922917840913493e-05,3.7864871112940577e-20,0.15211127088090834,0.0,0.0,0.0,0.10021764666529533,417.78879211431604,-829.5775842286321,-814.2479458394153,0.02958350041638371,SR_Q_D_E_WOB,0.3789092639393359,0.10162942913765746,0.6519110694376219,sub04
-0.13818915682164615,0.0400831246357391,-0.017381021907421332,0.036323281925953584,5.940102932995673,5.893523380870586,5.896055027660459,6.747453050547658e-30,0.0010554376208095598,0.09185701260477376,0.15507956881061294,0.0,0.0,0.0,0.1351269151944816,366.72143712241433,-727.4428742448285,-712.1353761775046,0.032015543714745874,SR_Q_D_E_WOB,0.5641143429830091,0.7532312649873572,0.2623411649715776,sub13
-0.07954387028803261,-0.056697186625921374,-0.032204293103591686,0.055291598486706416,6.077123386633983,6.027567675235397,6.044491010892361,3.109507570272915e-13,3.6616282179262487e-06,0.0020243949017475322,0.011550054413924659,0.0,0.0,0.0,0.09651445762882582,358.8845647427147,-711.7691294854294,-696.5139366035718,0.0320960040500082,SR_Q_D_E_WOB,0.5983669607550938,0.7709552819777646,0.8652705490262754,sub14
-0.12659801925071834,0.01855801378162492,0.032452234343549824,0.11382555980420135,6.025783472346504,6.091998895525912,6.1754641735691,6.181722052288395e-19,0.15040366201437008,0.0035204708302560396,0.012450085440642907,0.0,0.0,0.0,0.1493266553245559,265.93798926732325,-525.8759785346465,-510.4784858796664,0.03828496052402032,SR_Q_D_E_WOB,0.4958077169514384,0.8936451149705888,0.618242294274126,sub15
-0.1432140597343137,0.06604193983829293,0.03457876045151104,0.07276714836036077,5.8893647764180965,5.852342184869753,5.9749406782053525,4.963487292459391e-34,6.5370026457105476e-06,0.00492908741806229,0.02297567941481409,0.0,0.0,0.0,0.1685646703911886,150.09381102781913,-294.18762205563826,-278.85798366642143,0.04581570275299005,SR_Q_D_E_WOB,0.7792196629511177,0.8435372812045409,0.0001,sub16
-0.1452443043569755,0.025273110184187233,0.05680073229328185,0.0011517051603449624,5.880786878806863,5.848517832715091,5.911495109561041,3.7981786684217775e-30,0.06308480748685825,8.465206873933138e-07,0.9746740659398884,0.0,0.0,0.0,0.133236889143314,226.6912111346496,-447.3824222692992,-432.00174984260286,0.0406791478940875,SR_Q_D_E_WOB,0.5984966003005435,0.8302635872825028,0.1061336038044182,sub33
-0.21569516350474374,0.004843961710510492,-0.030691228899362436,0.07341579027376577,5.996613972456634,6.033743626614994,6.036285647901384,1.0172182177243036e-18,0.6905772573788864,0.0027767481665689746,0.01772146074164081,0.0,0.0,0.0,0.08375993293739692,369.7102132660491,-733.4204265320982,-718.0566691723645,0.03222066697077978,SR_Q_D_E_WOB,0.15735502293485976,0.4095635443537089,0.32262266682128665,sub34
-0.1281561836655159,0.02949150715497767,0.055739450869039565,0.0952439658636941,5.982170193481487,5.986785605625126,5.979636232109198,1.3353085594058913e-31,0.021742288009388,4.5562090077974146e-07,0.01191741659344564,0.0,0.0,0.0,0.13588909480614064,278.1677451806217,-550.3354903612435,-534.9451948308667,0.037504220769581716,SR_Q_D_E_WOB,0.7164211235191547,0.9458519457028618,0.048630038391918894,sub35
-0.25855472018252673,-0.023170816479438527,0.01907164428861,0.011165089508096806,6.201809297000012,6.246012253028219,6.163344212340398,4.3276638061901755e-34,0.23439363780180386,0.2548448293091861,0.8809064538287077,0.0,0.0,0.0,0.12254865886135392,-247.43586829535843,500.87173659071686,516.2620321210936,0.08701604903563777,SR_Q_D_E_WOB,0.5048401532988316,0.9193257675813484,0.0001,sub36
-0.21112221142064508,0.048342498979452066,0.04821057282391869,-0.017814547645916154,5.962603955375319,5.958951463467756,5.93407898076708,3.972645811278986e-34,0.00015991426898229487,6.324315141208576e-06,0.4874877217386042,0.0,0.0,0.0,0.16176733462589546,329.3405121669918,-652.6810243339837,-637.3661279891743,0.03409290145812688,SR_Q_D_E_WOB,0.3574605655003998,0.704575380069837,0.1717611488973528,sub37
-0.13682088837228906,0.03610244094345919,0.023758233479337976,-0.06462515389625567,5.959710962980141,5.984192171278906,5.9790758460804545,2.528191038481595e-15,0.008413425382068353,0.03676323657569197,0.013190108566207049,0.0,0.0,0.0,0.0820039685039341,260.36321507023536,-514.7264301404707,-499.516807755095,0.037602992279153764,SR_Q_D_E_WOB,0.3575438263280833,0.4797943122757819,0.14327896161243242,sub38
-0.245311029931488,0.005124277812620176,0.09018819866308514,0.05993326339482916,5.940964730756639,5.898875600239986,5.840754125760808,5.123777080841517e-84,0.671216355988276,8.039997120197086e-18,0.10401116049552134,0.0,0.0,0.0,0.32037707767869883,356.6769334628989,-707.3538669257978,-691.9731944991014,0.03301305928385357,SR_Q_D_E_WOB,0.584155491984117,0.9859845535385782,0.2647500719406645,sub39
-0.09883380235325437,0.011494326624575932,-0.03976379909980349,0.005268164081435822,5.960149146183682,6.0289524754180075,5.973767240521095,6.631910365132406e-22,0.2799072760940152,9.02133861450522e-06,0.8250273608359273,0.0,0.0,0.0,0.12909354517914814,540.140582085521,-1074.2811641710423,-1058.9271155576464,0.024396697421896683,SR_Q_D_E_WOB,0.4765033767177039,0.3448384323308649,0.0001,sub40
-0.12434426828697046,-0.023587283548916867,-0.025508503524593912,0.05840881391088404,6.04343163176995,6.055475290782455,6.01525716730311,5.3220735003508595e-46,0.022557677017888557,0.0037500657646146133,0.05418852061532287,0.0,0.0,0.0,0.18416825404427484,558.1330393443461,-1110.2660786886922,-1094.8709831572914,0.02398861130681886,SR_Q_D_E_WOB,0.6834058144301554,0.7995655730281134,0.16747201326455274,sub09
-0.1349533556141233,0.025472946654687908,0.03312464981554961,0.201820234518626,6.0141809385145795,5.999167145356912,5.947621905750202,9.044466702802986e-16,0.037181712213327736,0.0015136286474817836,0.004392434649146836,0.0,0.0,0.0,0.0815616620129368,340.4185916261026,-674.8371832522053,-659.3945054386369,0.03426785456638018,SR_Q_D_E_WOB,0.32603116181546016,0.5336636025747915,1.0,sub10
-0.12351141092361928,-0.015416865105652709,-0.02850657858875565,0.002612706845468715,6.053149622861381,6.036129658338302,6.008275664290966,4.9332527679030764e-30,0.3104487185265065,0.02509908102870794,0.9102349867884004,0.0,0.0,0.0,0.12274124524937703,135.52868085627824,-265.0573617125565,-249.9017948436888,0.04630252587410491,SR_Q_D_E_WOB,0.8665814129401918,0.8295313514238695,0.6535839164999738,sub11
-0.12124082450542292,-0.008154027872035688,0.06580095825106423,-0.014124521273647606,5.92260673320316,5.8881726105363885,5.896664440698202,3.596049349726343e-15,0.515113760384894,9.363193235666173e-10,0.7043220136853898,0.0,0.0,0.0,0.08374373081389798,318.52885015994093,-631.0577003198819,-615.6963672027044,0.03498348278086176,SR_Q_D_E_WOB,0.4278968418503286,1.0,0.0001,sub12
-0.06132173394342355,0.01501928778322059,0.01432846287940247,-0.03907027760923565,5.774221544651219,5.819307141017304,5.803306379292241,2.2157225173252816e-11,0.1333979115817267,0.09202228631968698,0.09301995073766003,0.0,0.0,0.0,0.04878344902884224,600.4797755338428,-1194.9595510676857,-1179.6055024542895,0.02212378541114924,SR_Q_D_E_WOB,0.6321511426540443,1.0,0.0001,sub17
-0.1427328462318712,0.004947725004626993,0.0026210087099318435,-0.0046715697734083786,6.045662773160881,6.123136791690245,6.0555057550932325,5.1138787463180195e-08,0.7675974612383283,0.8528507748901125,0.8734604758924281,0.0,0.0,0.0,0.04452486738182005,5.812249462052022,-5.624498924104046,9.577460621856384,0.057972464847647426,SR_Q_D_E_WOB,0.2743451853521776,0.6768112757040019,0.2204167401048163,sub18
-0.2104918148615268,0.008828063830359847,0.095005416443764,-0.04369132866734121,5.944111001186347,5.9258032665394555,5.964180177039768,1.3914545806534614e-08,0.5934429677116346,4.073789461122801e-12,0.05489697805446926,0.0,0.0,0.0,0.07523367133267334,67.16552604816025,-128.3310520963205,-113.21207104673428,0.05204700378013194,SR_Q_D_E_WOB,0.1450854164888256,0.42259396113456105,0.23273157048219764,sub19
-0.1490035132772428,0.011305862841548636,0.012895330874909405,0.08091273117827091,6.007686949376532,6.035610518782956,6.065201380099137,2.0436563778544577e-39,0.3682676953500109,0.2258461446843261,0.002476746297905313,0.0,0.0,0.0,0.15624281894480296,325.59964972441026,-645.1992994488205,-629.867211079884,0.034407926099821684,SR_Q_D_E_WOB,0.6677680059202471,0.7465327266269216,0.34493177062130936,sub20
-0.1409829863544988,0.029528699489209193,-0.0041394620212933395,0.057268381311753824,6.0377033913457465,6.070304126416723,6.021858586311213,9.814352603604111e-33,0.01397727391874427,0.6889653103374973,0.22968598454170105,0.0,0.0,0.0,0.1126341814037245,353.5845512881453,-701.1691025762907,-685.7644300215931,0.033327965720090495,SR_Q_D_E_WOB,0.5547622114065666,0.7692554733770655,1.0,sub41
-0.051863430770886856,-0.003816575672611455,0.034026760122179145,0.07319317881113119,5.987499407298487,6.113895137494782,6.099835617263372,0.0007034075649772719,0.8073905026832718,0.0088968131235284,0.0146766316451679,0.0,0.0,0.0,0.0808733959991168,98.12934940860941,-190.25869881721886,-175.0135730589021,0.04964784254410886,SR_Q_D_E_WOB,0.22210606059125995,0.06877435679161137,0.5121696287766662,sub42
-0.05505333280612583,0.017961710741070114,-0.003996462150333002,0.020742794800061182,6.05796251693716,5.983428890754622,6.0105056783414135,5.3004116866212685e-06,0.3547162082168951,0.8083580836208386,0.4770737070571367,0.0,0.0,0.0,0.03297084616320034,-159.68393321106487,325.36786642212974,340.50519615276835,0.07732932255520142,SR_Q_D_E_WOB,1.0,1.0,0.0001,sub43
-0.10055750276692316,0.009047688291331346,0.044205007596224984,0.14163518065957587,6.043833405798969,6.111031864387923,6.087045368852197,1.812399296927233e-14,0.482096910066713,4.7404042620182674e-05,0.00020846404726462649,0.0,0.0,0.0,0.08759024829545281,296.9727205270526,-587.9454410541052,-572.5431598905267,0.036460792675531664,SR_Q_D_E_WOB,0.472467210530516,0.4179827644713678,0.7212969211185346,sub44
-0.09509480728530942,-0.009775137250952332,0.03231550412555957,0.0992409444890654,5.964419738325787,5.97317176621795,5.991048436673887,3.582297246273303e-28,0.323391383026198,0.00013733235113518456,4.3183208251834725e-05,0.0,0.0,0.0,0.1241487980200976,609.6817177427142,-1213.3634354854285,-1198.014253053148,0.021761343553958548,SR_Q_D_E_WOB,0.660300987724771,0.8980633563640429,0.4779525502380295,sub45
-0.099230388206424,-0.01640640329396445,0.01973611930236756,0.07033734013521786,6.173635934398281,6.216062624067037,6.185624046840745,9.123040749844895e-08,0.23353726711848985,0.0920609123972649,0.09301255643412107,0.0,0.0,0.0,0.04031224431081526,201.0805375131008,-396.1610750262016,-380.7707794958249,0.042431531927879816,SR_Q_D_E_WOB,0.35112468170571826,0.5514144962750014,0.12507885418052211,sub46
-0.11192130982956287,0.0012174810178808284,0.01246297865631485,-0.04913670493313621,6.039303008595887,5.964526244736731,5.951389110497407,6.706581739753564e-30,0.9095415087510412,0.17441345889825002,0.0720896269752974,0.0,0.0,0.0,0.14715057634004425,506.6878032738002,-1007.3756065476005,-992.0142734304229,0.0258073112976688,SR_Q_D_E_WOB,0.6669003158518901,1.0,0.6083550288892207,sub47
-0.2287774978015749,-0.007596017599243908,0.040681425204262905,0.08098228878640568,6.013594497216256,6.011739893382761,6.103869545392086,3.642237702635776e-25,0.6002818570190909,0.0009426494427689037,0.06977535686339917,0.0,0.0,0.0,0.12493193498176625,142.95497886102453,-279.909957722049,-264.5316959021517,0.04652766383344306,SR_Q_D_E_WOB,0.3479015360309068,0.969380137151368,0.11364068838074486,sub48
-0.04638587853065906,0.034065756512819984,-0.035771833660954974,0.0005315055144416991,6.111447751868818,6.081176396229784,6.065507553010431,8.685503880629467e-06,2.7157391444819532e-05,1.0594515997231277e-05,0.9917665309692824,0.0,0.0,0.0,0.06034906149944685,661.7226715277159,-1317.4453430554315,-1302.0168608519466,0.02056676370274019,SR_Q_D_E_WOB,0.4042335810989939,0.20585253547710425,0.8193209453231337,sub05
-0.07202277261169762,-0.0021110765150154642,0.03186317306698422,0.03178446465280005,5.892192220782789,5.894939087193715,5.9075135856039,2.297303584344759e-25,0.796282600980905,0.00010206867558593164,0.4010624237695389,0.0,0.0,0.0,0.094969304348536,648.2248800721218,-1290.4497601442436,-1275.0307791363487,0.02094219019443357,SR_Q_D_E_WOB,0.8349706623327112,0.9340592989413484,1.0,sub06
-0.11450258138027157,0.029606154979552213,0.11984130526430545,0.049890292972640526,5.978794805443067,6.068374675572129,6.093610403030504,0.0002446432983843784,0.021543058803287725,7.422591471388403e-20,0.14908582733874812,0.0,0.0,0.0,0.1153443745452174,93.07433669581951,-180.14867339163902,-164.81413704215055,0.0503019607819305,SR_Q_D_E_WOB,0.10658589913081563,0.029194198859063512,0.27022022078764263,sub07
-0.06507306628434145,0.06508763743962898,0.01610340579793601,0.055364354333814925,5.866690182030691,5.873799305817983,5.893948631334358,1.6370537116089067e-05,7.458867337323858e-06,0.2656156674501362,0.08170321677487917,0.0,0.0,0.0,0.03664466982796388,-13.944046662256143,33.88809332451228,49.043660193379964,0.05998075423178336,SR_Q_D_E_WOB,0.5903780074759899,0.8023369998432397,1.0,sub08
-0.0738149425405892,0.026257598609243118,0.02783497384681041,0.07910668489314797,5.983648303773644,5.940189463989597,5.954065109257529,3.1519288166218997e-22,0.0017554089687156881,0.0009181980925896144,0.004586493058524071,0.0,0.0,0.0,0.1033147915745859,617.7921182274379,-1229.5842364548755,-1214.1915399639868,0.02178912132402116,SR_Q_D_E_WOB,0.7205674458785164,0.4933641525947648,0.3389185503670996,sub21
-0.04996917415677128,-0.0030864632446042928,-0.039320227811117686,0.04510684671512855,6.031666927531973,6.037629359206764,6.069732289351642,4.876614405018209e-13,0.7540944224841628,6.9081390821055e-05,0.2521207218702881,0.0,0.0,0.0,0.059295651655306814,414.879427228974,-823.758854457948,-808.3589665932598,0.030194520020273813,SR_Q_D_E_WOB,0.9288667332321112,0.4269693698918618,0.6780266448174571,sub22
-0.07989149662491762,0.0018692898844919585,0.041152086337356536,0.041551216799125636,5.811693276695631,5.773018108915093,5.7441716612035565,2.7141353270598554e-31,0.8223267179780916,8.738035134532616e-07,0.06470474791950705,0.0,0.0,0.0,0.1491398461241381,625.7107224342352,-1245.4214448684704,-1230.0698283589775,0.02121986705167792,SR_Q_D_E_WOB,0.8805349829128237,0.6831135578414653,0.0001,sub23
-0.11432601678300405,0.03705693725995274,-0.016436188253995575,0.01839736398980141,5.9229283179545975,5.912796466766845,5.87833419991266,2.6214140381807408e-21,0.000173574772868273,0.09548758580781777,0.4206202576046525,0.0,0.0,0.0,0.09695267848140053,423.64618807339315,-841.2923761467863,-826.0046964834938,0.029017413866314783,SR_Q_D_E_WOB,0.4932221263401472,0.3801105678816848,0.0001,sub24
-0.05650635009674545,0.0061178379611267495,-0.026537512255668083,-0.006504951786745704,5.9028624950603295,5.863389513479965,5.9386638108086025,0.00011030762075078149,0.4590594604021954,0.001346417578399728,0.7865859219659821,0.0,0.0,0.0,0.0630580162939457,635.3693546659592,-1264.7387093319185,-1249.360447512021,0.021081251125045726,SR_Q_D_E_WOB,0.3772926989532939,1.0,0.0001,sub25
-0.11251473689797624,0.033132855599375566,0.05105299769818651,0.09653771651551613,6.054655287734491,5.970305231139803,5.951463925601237,3.3270285848619074e-35,0.007615053850391335,4.024216852200901e-05,0.012538504773958773,0.0,0.0,0.0,0.16565039789289548,130.30753037946621,-254.6150607589325,-239.23197966089032,0.0474993889903942,SR_Q_D_E_WOB,1.0,0.9088359354864998,0.11368384300186925,sub26
-0.17568771813779388,0.03918865272453412,0.01295522453070344,0.03975286668839628,6.0295382706717815,6.052120134287965,6.015188134392673,3.0229022129830306e-41,0.0011909064778172493,0.28289108144499603,0.3770670545540431,0.0,0.0,0.0,0.1472151713226385,159.85599307979987,-313.71198615959975,-298.3049241185153,0.04539175374113292,SR_Q_D_E_WOB,0.6585414417917234,0.7655802762184957,0.6361369985269231,sub27
-0.07409200707711525,-0.0031780053170003264,-0.04072284975839047,0.054083805688850566,6.092576847316638,6.061917805021228,5.993568145511626,7.834412732431831e-19,0.736153682792692,1.69173463884637e-05,0.08978137013798232,0.0,0.0,0.0,0.1292899318695141,470.0457344395672,-934.0914688791344,-918.7059810420944,0.027549812216705903,SR_Q_D_E_WOB,0.7935988790957751,0.6476634290961641,0.29417926582535725,sub28
-0.05368855149504281,0.036321531758967435,-0.010072734639070408,0.058950217175250064,5.718085466034981,5.7282276925778675,5.7210433939789604,2.1265361342710343e-28,1.3103866275201755e-08,0.11286806496033652,0.0323045335098788,0.0,0.0,0.0,0.12263564099000145,966.4296108685526,-1926.8592217371047,-1911.4521596960208,0.01256578392121364,SR_Q_D_E_WOB,0.9214938909033064,0.7079496926707811,0.0001,sub29
-0.0940108302781058,0.003462463975989788,0.004214369600247528,-0.04389456454474722,5.966537136687756,5.924122494627851,5.9450266584938785,1.1642767646102762e-18,0.7547281201204064,0.7040417830118659,0.1314753296859007,0.0,0.0,0.0,0.07141378642122675,278.7179182207704,-551.4358364415407,-536.1283383742167,0.037006119300207516,SR_Q_D_E_WOB,0.6711979761040553,0.5377820677950605,0.939752617611464,sub30
-0.08972056357139929,0.01261756956658966,0.0006470102447364567,0.02990490151421765,6.0070021273950145,5.988213404397363,5.987151907869201,7.948975189293481e-21,0.17887048342650771,0.9449386766116844,0.6140254900419353,0.0,0.0,0.0,0.07074453029512195,475.6880400316372,-945.3760800632743,-929.9381266601313,0.02766513260926876,SR_Q_D_E_WOB,0.6553251712247476,0.5748476509855056,0.4686512393657686,sub31
-0.09276105988755186,0.02704733323909278,0.08306875835363531,0.029565352489724032,5.869971982568487,5.885536255736668,5.859567423038318,2.102347116009148e-28,0.001136268719978433,9.025105113640613e-23,0.3741101006924256,0.0,0.0,0.0,0.16353139294233365,630.2743683034347,-1254.5487366068694,-1239.1202544033847,0.02161520490565761,SR_Q_D_E_WOB,0.7012347271965164,0.778366105053207,0.3282828768012733,sub32
